0ElectionDate,1OfficeCode(Text),2DistrictCode(Text),3StatusCode,4CountyCode,5CountyName,6OfficeDescription,7PartyOrder,8PartyName,9PartyDescription,10CandidateID,11CandidateLastName,12CandidateFirstName,13CandidateMiddleName,14CandidateFormerName,15CandidateVotes,16WriteIn(W)/Uncommitted(Z),17Recount(*),18Nominated(N)/Elected(E)
11/8/22,90,0,1,36,IRON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,2009,,,
11/8/22,90,0,1,37,ISABELLA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,15632,,,
11/8/22,90,0,1,37,ISABELLA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,7466,,,
11/8/22,90,0,1,38,JACKSON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,39762,,,
11/8/22,90,0,1,38,JACKSON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,22136,,,
11/8/22,90,0,1,39,KALAMAZOO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,82823,,,
11/8/22,90,0,1,39,KALAMAZOO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,29639,,,
11/8/22,90,0,1,40,KALKASKA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,4717,,,
11/8/22,90,0,1,40,KALKASKA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,3789,,,
11/8/22,90,0,1,41,KENT,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,191372,,,
11/8/22,90,0,1,41,KENT,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,97657,,,
11/8/22,90,0,1,42,KEWEENAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,867,,,
11/8/22,90,0,1,42,KEWEENAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,476,,,
11/8/22,90,0,1,43,LAKE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,2978,,,
11/8/22,90,0,1,43,LAKE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,2038,,,
11/8/22,90,0,1,44,LAPEER,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,23177,,,
11/8/22,90,0,1,44,LAPEER,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,19451,,,
11/8/22,90,0,1,45,LEELANAU,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,10146,,,
11/8/22,90,0,1,45,LEELANAU,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4828,,,
11/8/22,90,0,1,46,LENAWEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,24354,,,
11/8/22,90,0,1,46,LENAWEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,16643,,,
11/8/22,90,0,1,47,LIVINGSTON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,67022,,,
11/8/22,90,0,1,47,LIVINGSTON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,38300,,,
11/8/22,90,0,1,48,LUCE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,1373,,,
11/8/22,90,0,1,48,LUCE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,892,,,
11/8/22,90,0,1,49,MACKINAC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,3521,,,
11/8/22,90,0,1,49,MACKINAC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,2286,,,
11/8/22,90,0,1,50,MACOMB,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,237788,,,
11/8/22,90,0,1,50,MACOMB,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,125448,,,
11/8/22,90,0,1,51,MANISTEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7752,,,
11/8/22,90,0,1,51,MANISTEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4552,,,
11/8/22,90,0,1,52,MARQUETTE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,21976,,,
11/8/22,90,0,1,52,MARQUETTE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,8124,,,
11/8/22,90,0,1,53,MASON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,8232,,,
11/8/22,90,0,1,53,MASON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6207,,,
11/8/22,90,0,1,54,MECOSTA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,9962,,,
11/8/22,90,0,1,54,MECOSTA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6997,,,
11/8/22,90,0,1,55,MENOMINEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,5705,,,
11/8/22,90,0,1,55,MENOMINEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,3610,,,
11/8/22,90,0,1,56,MIDLAND,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,25759,,,
11/8/22,90,0,1,56,MIDLAND,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,14192,,,
11/8/22,90,0,1,57,MISSAUKEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,3517,,,
11/8/22,90,0,1,57,MISSAUKEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,3736,,,
11/8/22,90,0,1,58,MONROE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,40304,,,
11/8/22,90,0,1,58,MONROE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,25733,,,
11/8/22,90,0,1,59,MONTCALM,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,13593,,,
11/8/22,90,0,1,59,MONTCALM,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,12013,,,
11/8/22,90,0,1,60,MONTMORENCY,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,2762,,,
11/8/22,90,0,1,60,MONTMORENCY,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,2200,,,
11/8/22,90,0,1,61,MUSKEGON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,45236,,,
11/8/22,90,0,1,61,MUSKEGON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,25816,,,
11/8/22,90,0,1,62,NEWAYGO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,10674,,,
11/8/22,90,0,1,62,NEWAYGO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,11390,,,
11/8/22,90,0,1,63,OAKLAND,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,427826,,,
11/8/22,90,0,1,63,OAKLAND,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,172821,,,
11/8/22,90,0,1,64,OCEANA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,5686,,,
11/8/22,90,0,1,64,OCEANA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6158,,,
11/8/22,90,0,1,65,OGEMAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,5416,,,
11/8/22,90,0,1,65,OGEMAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4079,,,
11/8/22,90,0,1,66,ONTONAGON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,2041,,,
11/8/22,90,0,1,66,ONTONAGON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,1055,,,
11/8/22,90,0,1,67,OSCEOLA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,5352,,,
11/8/22,90,0,1,67,OSCEOLA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4721,,,
11/8/22,90,0,1,68,OSCODA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,2135,,,
11/8/22,90,0,1,68,OSCODA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,1672,,,
11/8/22,90,0,1,69,OTSEGO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,6713,,,
11/8/22,90,0,1,69,OTSEGO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,5475,,,
11/8/22,90,0,1,70,OTTAWA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,76655,,,
11/8/22,90,0,1,70,OTTAWA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,66036,,,
11/8/22,90,0,1,71,PRESQUE ISLE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,3734,,,
11/8/22,90,0,1,71,PRESQUE ISLE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,3379,,,
11/8/22,90,0,1,72,ROSCOMMON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7932,,,
11/8/22,90,0,1,72,ROSCOMMON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4454,,,
11/8/22,90,0,1,73,SAGINAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,50700,,,
11/8/22,90,0,1,73,SAGINAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,26356,,,
11/8/22,90,0,1,74,ST. CLAIR,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,43227,,,
11/8/22,90,0,1,74,ST. CLAIR,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,28921,,,
11/8/22,90,0,1,75,ST. JOSEPH,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,12321,,,
11/8/22,90,0,1,75,ST. JOSEPH,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,8834,,,
11/8/22,90,0,1,76,SANILAC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,8696,,,
11/8/22,90,0,1,76,SANILAC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,9567,,,
11/8/22,90,0,1,77,SCHOOLCRAFT,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,2188,,,
11/8/22,90,0,1,77,SCHOOLCRAFT,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,1525,,,
11/8/22,90,0,1,78,SHIAWASSEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,19654,,,
11/8/22,90,0,1,78,SHIAWASSEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,11702,,,
11/8/22,90,0,1,79,TUSCOLA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,11949,,,
11/8/22,90,0,1,79,TUSCOLA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,11476,,,
11/8/22,90,0,1,80,VAN BUREN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,20592,,,
11/8/22,90,0,1,80,VAN BUREN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,10312,,,
11/8/22,90,0,1,81,WASHTENAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,136995,,,
11/8/22,90,0,1,81,WASHTENAW,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,36499,,,
11/8/22,90,0,1,82,WAYNE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,444521,,,
11/8/22,90,0,1,82,WAYNE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,162782,,,
11/8/22,90,0,1,83,WEXFORD,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,8481,,,
11/8/22,90,0,1,83,WEXFORD,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6227,,,
11/8/22,90,0,2,1,ALCONA,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,2758,,*,
11/8/22,90,0,2,1,ALCONA,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,3083,,*,
11/8/22,90,0,2,2,ALGER,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,2320,,*,
11/8/22,90,0,2,2,ALGER,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,1881,,*,
11/8/22,90,0,2,3,ALLEGAN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,25831,,*,
11/8/22,90,0,2,3,ALLEGAN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,29925,,*,
11/8/22,90,0,2,4,ALPENA,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,6937,,*,
11/8/22,90,0,2,4,ALPENA,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,6748,,*,
11/8/22,90,0,2,5,ANTRIM,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,6572,,*,
11/8/22,90,0,2,5,ANTRIM,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,7151,,*,
11/8/22,90,0,2,6,ARENAC,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,3358,,*,
11/8/22,90,0,2,6,ARENAC,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,3586,,*,
11/8/22,90,0,2,7,BARAGA,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,1604,,*,
11/8/22,90,0,2,7,BARAGA,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,1735,,*,
11/8/22,90,0,2,8,BARRY,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,13829,,*,
11/8/22,90,0,2,8,BARRY,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,16049,,*,
11/8/22,90,0,2,9,BAY,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,28292,,*,
11/8/22,90,0,2,9,BAY,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,19080,,*,
11/8/22,90,0,2,10,BENZIE,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,5912,,*,
11/8/22,90,0,2,10,BENZIE,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,4532,,*,
11/8/22,90,0,2,11,BERRIEN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,35670,,*,
11/8/22,90,0,2,11,BERRIEN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,26268,,*,
11/8/22,90,0,2,12,BRANCH,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,7244,,*,
11/8/22,90,0,2,12,BRANCH,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,8462,,*,
11/8/22,90,0,2,13,CALHOUN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,28301,,*,
11/8/22,90,0,2,13,CALHOUN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,21660,,*,
11/8/22,90,0,2,14,CASS,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,9896,,*,
11/8/22,90,0,2,14,CASS,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,9891,,*,
11/8/22,90,0,2,15,CHARLEVOIX,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,7126,,*,
11/8/22,90,0,2,15,CHARLEVOIX,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,7299,,*,
11/8/22,90,0,2,16,CHEBOYGAN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,5722,,*,
11/8/22,90,0,2,16,CHEBOYGAN,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1516,No,,,,7363,,*,
11/8/22,90,0,2,17,CHIPPEWA,State Proposal - 22-2: Constitutional Amendment: Promote the Vote (RECOUNT),8,NPA,No  Affiliation,-1515,Yes,,,,7222,,*,
